fips,year,bartik_alt,bartik_alt_amb,bartik_alt_hosp,bartik_alt_nh
26065,2019,0.07409328526945733,0.07409328526945733,0.0,0.0
26065,2020,0.07193154709462767,0.07193154709462767,0.0,0.0
26065,2021,0.07562050827665964,0.07562050827665964,0.0,0.0
26065,2022,0.07817194086143639,0.07817194086143639,0.0,0.0
26065,2023,0.0814094962973824,0.0814094962973824,0.0,0.0
26071,2014,0.028963980690679538,0.028963980690679538,0.0,0.0
26071,2015,0.02994635816360702,0.02994635816360702,0.0,0.0
26071,2016,0.030880297608164936,0.030880297608164936,0.0,0.0
26071,2017,0.031762022870922134,0.031762022870922134,0.0,0.0
26071,2018,0.03272013757354165,0.03272013757354165,0.0,0.0
26071,2019,0.033627963363780725,0.033627963363780725,0.0,0.0
26071,2020,0.03264683731597644,0.03264683731597644,0.0,0.0
26071,2021,0.034321108486820545,0.034321108486820545,0.0,0.0
26071,2022,0.03547910116016468,0.03547910116016468,0.0,0.0
26071,2023,0.036948497411016044,0.036948497411016044,0.0,0.0
26059,2014,,0.04112111292962357,,0.024652209492635024
26059,2015,,0.04251582643379216,,0.024830024367715326
26059,2016,,0.04384177088111236,,0.025032949550858063
26059,2017,,0.04509358514276211,,0.025158410303675004
26059,2018,,0.04645385199650394,,0.02530631826469359
26059,2019,,0.04774272203268853,,0.025427390955239906
26059,2020,,0.04634978521779353,,0.02415254538125336
26059,2021,,0.04872680288764885,,0.022780927902950252
26059,2022,,0.05037084304914448,,0.02261758606773842
26059,2023,,0.05245699307855216,,0.023851168725131853
26075,2014,0.08168270915349259,0.05099243564111548,0.0,0.030690273512377107
26075,2015,0.08363359746313237,0.052721956890232194,0.0,0.03091164057290018
26075,2016,0.08553046894423869,0.05436620073668123,0.0,0.03116426820755745
26075,2017,0.08723897714080837,0.05591851908665032,0.0,0.031320458054158055
26075,2018,0.08910991770190398,0.057605324599742436,0.0,0.03150459310216154
26075,2019,0.09085891426144138,0.05920359414274788,0.0,0.03165532011869351
26075,2020,0.08754450278945076,0.05747627608578683,0.0,0.030068226703663936
26075,2021,0.08878456743076943,0.060423908382493764,0.0,0.02836065904827566
26075,2022,0.09061991827126906,0.06246260836296247,0.0,0.028157309908306588
26075,2023,0.09474258271395423,0.06504954883060841,0.0,0.029693033883345824
26061,2014,0.20461969202053198,0.03978068128791414,0.1301913205786281,0.03464769015398973
26061,2015,0.20808350860377695,0.041129931087943536,0.13205597569780428,0.034897601818029145
26061,2016,0.2129068935349854,0.04241265350731477,0.1353114350163102,0.03518280501136043
26061,2017,0.21639249976147515,0.04362366217479857,0.1374097025270344,0.03535913505964216
26061,2018,0.21909737227653842,0.04493958818749739,0.13859077033170197,0.03556701375733907
26061,2019,0.22227083808118558,0.046186444716374675,0.14034721680444148,0.035737176560369434
26061,2020,0.21697771241877245,0.04483891369058813,0.13819336641105878,0.03394543231712555
26061,2021,0.217530068704402,0.04713844732680288,0.138373942327873,0.032017679049726105
26061,2022,0.21962803669371056,0.04872889644234406,0.13911103158953175,0.031788108661834735
26061,2023,0.22854232530640906,0.0507470438981454,0.1442734218749108,0.03352185953335284
26049,2014,0.1828050331009689,0.08538734709982901,0.056635538603182954,0.04078214739795695
26049,2015,0.1868064511021256,0.08828344785199202,0.05744669672428017,0.0410763065258534
26049,2016,0.19131163576163457,0.0910367507344356,0.05886287939363855,0.04141200563356044
26049,2017,0.19503134184749946,0.09363612344710849,0.05977566305752078,0.04161955534287018
26049,2018,0.19861438428127398,0.09646069626904619,0.06028944854603825,0.041864239466189564
26049,2019,0.2022550787044031,0.09913701471729958,0.061053533982526206,0.04206453000457729
26049,2020,0.19631672712384934,0.09624460323259275,0.06011657077670147,0.03995555311455513
26049,2021,0.19906205418764122,0.10118044320330877,0.06019512451025363,0.03768648647407882
26049,2022,0.2025263083905623,0.10459426685530814,0.06051577144084109,0.03741627009441307
26049,2023,0.21114461344785374,0.10892612472521093,0.0627615029764983,0.03945698574614449
26101,2014,0.0871230253709909,0.06893250359023456,0.0,0.018190521780756343
26101,2015,0.08959223082563704,0.0712705019269525,0.0,0.018321728898684535
26101,2016,0.0919646852799191,0.07349322071697596,0.0,0.01847146456294314
26101,2017,0.09415571324972799,0.07559167294596014,0.0,0.018564040303767848
26101,2018,0.09654510689908641,0.07787192737243229,0.0,0.018673179526654125
26101,2019,0.09879501463889172,0.08003249726140133,0.0,0.018762517377490396
26101,2020,0.09551930383729575,0.07769747723998192,0.0,0.017821826597313826
26101,2021,0.09849186946277044,0.08168214028501622,0.0,0.016809729177754217
26101,2022,0.10112729357828212,0.08443809206406318,0.0,0.01668920151421894
26101,2023,0.10553461028607457,0.0879351653227083,0.0,0.017599444963366264
26115,2014,0.08979282890863727,0.05085363460514143,0.0,0.038939194303495836
26115,2015,0.09179850843385318,0.05257844811009769,0.0,0.03922006032375549
26115,2016,0.09375880546098976,0.05421821633685115,0.0,0.03954058912413861
26115,2017,0.09550506890976826,0.05576630928765214,0.0,0.03973875962211613
26115,2018,0.09742090975128723,0.0574485233285041,0.0,0.03997238642278312
26115,2019,0.09920606818670141,0.05904244239353089,0.0,0.040163625793170524
26115,2020,0.09546978005859821,0.057319826083657384,0.0,0.03814995397494082
26115,2021,0.09624286183977168,0.06025943494686268,0.0,0.035983426892909
26115,2022,0.09801800724440765,0.06229258560093088,0.0,0.035725421643476765
26115,2023,0.1025464013975089,0.06487248443558953,0.0,0.037673916961919365
26129,2014,0.16099449765640922,0.10434073772162217,0.0,0.05665375993478704
26129,2015,0.16494208467174215,0.10787968464128163,0.0,0.057062400030460536
26129,2016,0.1687728835649955,0.11124413691299072,0.0,0.05752874665200479
26129,2017,0.17223756184582675,0.11442049120511612,0.0,0.05781707064071063
26129,2018,0.176029014202007,0.11787203317239213,0.0,0.05815698102961489
26129,2019,0.17957763353038603,0.12114241281004813,0.0,0.0584352207203379
26129,2020,0.17311344541837886,0.1176079740628651,0.0,0.055505471355513744
26129,2021,0.17599274863495584,0.12363942018822914,0.0,0.05235332844672669
26129,2022,0.1797889578721397,0.1278110087244638,0.0,0.0519779491476759
26129,2023,0.1879172784546653,0.13310440711664523,0.0,0.05481287133802007
26089,2014,,0.04705355142280977,,0.05086264844275151
26089,2015,,0.04864947670092177,,0.051229517606418286
26089,2016,,0.05016671178506328,,0.05164819457139595
26089,2017,,0.051599122109977184,,0.05190704626441752
26089,2018,,0.053155631206917874,,0.05221221122845128
26089,2019,,0.05463044324881767,,0.052462009434048835
26089,2020,,0.053036550978427056,,0.04983173719545508
26089,2021,,0.05575649494864218,,0.04700180434023953
26089,2022,,0.05763771660751344,,0.04666479607561095
26089,2023,,0.060024830201749736,,0.049209934313496774
26103,2014,0.11702567399990815,0.07128094428879805,0.0,0.04574472971111009
26103,2015,0.11977327882737829,0.07369859518651625,0.0,0.04607468364086204
26103,2016,0.12244827146309167,0.07599703911339217,0.0,0.046451232349699494
26103,2017,0.12485102065871688,0.07816698287919667,0.0,0.04668403777952021
26103,2018,0.12748341893741302,0.08052492260678655,0.0,0.04695849633062647
26103,2019,0.12994225955653838,0.08275910030042068,0.0,0.0471831592561177
26103,2020,0.1251620803517185,0.08034452918532768,0.0,0.04481755116639081
26103,2021,0.12673731729384152,0.08446494451524411,0.0,0.042272372778597404
26103,2022,0.12928406305953977,0.08731478798520755,0.0,0.04196927507433223
26103,2023,0.13518931752495184,0.0909310019791911,0.0,0.04425831554576073
26117,2014,0.15619915392124958,0.034249918646274,0.12194923527497559,0.0
26117,2015,0.15910742416224954,0.03541158039736492,0.12369584376488464,0.0
26117,2016,0.1632611722964012,0.03651596416071097,0.1267452081356902,0.0
26117,2017,0.1662692442371458,0.03755860463338317,0.12871063960376264,0.0
26117,2018,0.1685085126229935,0.03869157564896864,0.12981693697402485,0.0
26117,2019,0.17122726724068157,0.03976508000573282,0.13146218723494876,0.0
26117,2020,0.16804958976217177,0.03860489806534606,0.1294446916968257,0.0
26117,2021,0.1701985601946249,0.04058472438844762,0.12961383580617727,0.0
26117,2022,0.17225831298279776,0.04195405118363433,0.13030426179916343,0.0
26117,2023,0.1788314469625513,0.04369161283264462,0.13513983412990668,0.0
26077,2014,0.0859342926091702,0.0568856579250403,0.0,0.029048634684129892
26077,2015,0.08807322154808896,0.05881506084361776,0.0,0.02925816070447119
26077,2016,0.09014660596022814,0.06064933080578909,0.0,0.02949727515443904
26077,2017,0.0920261617183038,0.06238105139408559,0.0,0.029645110324218203
26077,2018,0.09408219778874902,0.06426280189683,0.0,0.029819395891919027
26077,2019,0.09600784472269475,0.0660457842814194,0.0,0.029962060441275355
26077,2020,0.09257870066455891,0.06411883917905986,0.0,0.02845986148549905
26077,2021,0.09425076339163056,0.06740713087195699,0.0,0.026843632519673574
26077,2022,0.09633260510039025,0.06968144446852541,0.0,0.026651160631864842
26077,2023,0.1006720969161938,0.07256735899025292,0.0,0.028104737925940877
26063,2014,0.15782152792638562,0.039482131393109354,0.09340894500320993,0.024930451530066337
26063,2015,0.16067831595415294,0.04082125521306946,0.09474678739318622,0.025110273347897255
26063,2016,0.1644923360688541,0.04209435093347605,0.09708249624912993,0.02531548888624814
26063,2017,0.16732658634216968,0.043296271106279025,0.09858794955922896,0.025442365676661704
26063,2018,0.16962959978321532,0.044602321230482654,0.09943533552260142,0.025591943030131237
26063,2019,0.1722497434361564,0.045839820230190474,0.1006955409744243,0.025714382231541617
26063,2020,0.1680777585127733,0.04450240228525046,0.0991502083666402,0.024425147860882616
26063,2021,0.16910249448193607,0.04678467815958267,0.09927976697168113,0.023038049350672267
26063,2022,0.17104466472262658,0.04836319111916159,0.09980860967792864,0.02287286392553635
26063,2023,0.17799905500882687,0.05036619258723413,0.1035124927640584,0.024120369657534335
26165,2014,0.06366360911815458,0.05113068749432386,0.0,0.012532921623830715
26165,2015,0.06548821867967644,0.05286489786085274,0.0,0.012623320818823702
26165,2016,0.06724008544656777,0.054513599618677064,0.0,0.012726485827890708
26165,2017,0.06886039539238308,0.05607012664952115,0.0,0.01279026874286193
26165,2018,0.07062696904835544,0.05776150546814879,0.0,0.012865463580206647
26165,2019,0.07229112392684924,0.05936410827595065,0.0,0.01292701565089859
26165,2020,0.06991100476844117,0.05763210707492219,0.0,0.01227889769351898
26165,2021,0.072169312986679,0.06058773105946426,0.0,0.01158158192721475
26165,2022,0.07413049908182535,0.06263195840976521,0.0,0.01149854067206015
26165,2023,0.07735159364999018,0.06522591264934213,0.0,0.012125681000648045
26159,2014,0.07655966081162932,0.03264688067837674,0.0,0.043912780133252574
26159,2015,0.07798369217395346,0.03375417185089535,0.0,0.04422952032305811
26159,2016,0.07939785518284492,0.03480686588259394,0.0,0.044590989300250974
26159,2017,0.0806151779833657,0.03580070646520445,0.0,0.044814471518161245
26159,2018,0.08195858851275353,0.03688064974740265,0.0,0.045077938765350885
26159,2019,0.08319751422022209,0.037903909656570645,0.0,0.04529360456365144
26159,2020,0.07982076155173495,0.03679802903348967,0.0,0.043022732518245274
26159,2021,0.07926467275658494,0.03868519128931119,0.0,0.04057948146727375
26159,2022,0.08027894990784107,0.039990427922246316,0.0,0.04028852198559475
26159,2023,0.08413255722706098,0.041646664493562476,0.0,0.0424858927334985
26011,2014,0.17459501157109797,0.1324247878632039,0.0,0.04217022370789406
26011,2015,0.17939066240990711,0.13691626746482768,0.0,0.04247439494507942
26011,2016,0.18400780597773767,0.141186285945487,0.0,0.04282152003225067
26011,2017,0.1882537125208094,0.1452175785402864,0.0,0.04303613398052301
26011,2018,0.1928872737897218,0.1495981275262148,0.0,0.043289146263507036
26011,2019,0.19724500702068293,0.15374875305566216,0.0,0.04349625396502077
26011,2020,0.1905784901877092,0.1492629950331347,0.0,0.04131549515457449
26011,2021,0.19588704541229027,0.15691784769279882,0.0,0.03896919771949144
26011,2022,0.20090203304723175,0.16221224889242702,0.0,0.03868978415480472
26011,2023,0.20973036139515944,0.16893040303304885,0.0,0.0407999583621106
26005,2014,0.04336527021103388,0.02457887156365458,0.0,0.0187863986473793
26005,2015,0.0443344221493563,0.025412518360756683,0.0,0.01892190378859962
26005,2016,0.04528160501006019,0.02620506058418824,0.0,0.019076544425871946
26005,2017,0.04612544650610156,0.026953293785252096,0.0,0.01917215272084946
26005,2018,0.047051218240941654,0.027766351164016063,0.0,0.01928486707692559
26005,2019,0.04791386472312052,0.028536733306538338,0.0,0.01937713141658218
26005,2020,0.04610977438466743,0.027704148470418154,0.0,0.01840562591424928
26005,2021,0.04648531182276804,0.029124937156558565,0.0,0.017360374666209478
26005,2022,0.04734351005251368,0.030107611240405664,0.0,0.017235898812108016
26005,2023,0.049530502407379634,0.031354542803835865,0.0,0.018175959603543772
26039,2014,0.07641196013289037,0.03986710963455149,0.0,0.036544850498338874
26039,2015,0.07802773710671888,0.04121929084313504,0.0,0.036808446263583844
26039,2016,0.07961406610463245,0.04250480013227098,0.0,0.037109265972361465
26039,2017,0.08101369096782352,0.04371843986271061,0.0,0.037295251105112906
26039,2018,0.08255173724131726,0.045037224884000845,0.0,0.03751451235731642
26039,2019,0.08398078291231553,0.0462867903596532,0.0,0.03769399255266234
26039,2020,0.08074047166477485,0.04493633165955765,0.0,0.03580414000521721
26039,2021,0.0810116924681801,0.04724086131101851,0.0,0.033770831157161584
26039,2022,0.0823634563397761,0.04883476586983056,0.0,0.033528690469945534
26039,2023,0.08621467217029163,0.05085729799533156,0.0,0.03535737417496008
26013,2014,,0.04476040021063718,,0.0
26013,2015,,0.046278548192979205,,0.0
26013,2016,,0.047721840941905964,,0.0
26013,2017,,0.04908444285972666,,0.0
26013,2018,,0.050565095605457334,,0.0
26013,2019,,0.0519680327958455,,0.0
26013,2020,,0.05045181874274981,,0.0
26013,2021,,0.053039206452624575,,0.0
26013,2022,,0.05482874691853673,,0.0
26013,2023,,0.05709952471522548,,0.0
26007,2014,0.0423861852433281,0.0423861852433281,0.0,0.0
26007,2015,0.043823806473333136,0.043823806473333136,0.0,0.0
26007,2016,0.04519054299777162,0.04519054299777162,0.0,0.0
26007,2017,0.04648086875513464,0.04648086875513464,0.0,0.0
26007,2018,0.0478829835991987,0.0478829835991987,0.0,0.0
26007,2019,0.049211505135125795,0.049211505135125795,0.0,0.0
26007,2020,0.0477757152534308,0.0477757152534308,0.0,0.0
26007,2021,0.05022586078946199,0.05022586078946199,0.0,0.0
26007,2022,0.0519204790978693,0.0519204790978693,0.0,0.0
26007,2023,0.05407080858294867,0.05407080858294867,0.0,0.0
26163,2014,0.1657908595596957,0.051007902771466024,0.0822810249814202,0.03250193180680948
26163,2015,0.16893380346760511,0.05273794862252158,0.08345948859758737,0.03273636624749614
26163,2016,0.17290353943691206,0.054382691204392486,0.08551694164684967,0.03300390658566989
26163,2017,0.1759478452764658,0.05593548040675296,0.08684304849253092,0.033169316377181894
26163,2018,0.17857660289730545,0.05762279756515912,0.08758948434638579,0.03336432098576055
26163,2019,0.1814450573791394,0.05922155189856624,0.0886995600062661,0.033523945474307065
26163,2020,0.1766751999824884,0.0574937099079431,0.0873383247316217,0.031843165342923606
26163,2021,0.17792948448250473,0.06044223628653465,0.0874524488641399,0.03003479933183019
26163,2022,0.18021929096834946,0.06248155464967025,0.08791828990240981,0.029819446416269414
26163,2023,0.18769602948329572,0.0650692797934141,0.09118092493942505,0.031445824750456555
26003,2014,0.010902483343428226,0.010902483343428226,0.0,0.0
26003,2015,0.011272265182117184,0.011272265182117184,0.0,0.0
26003,2016,0.011623814209400576,0.011623814209400576,0.0,0.0
26003,2017,0.011955709023630431,0.011955709023630431,0.0,0.0
26003,2018,0.0123163579861456,0.0123163579861456,0.0,0.0
26003,2019,0.01265807743633157,0.01265807743633157,0.0,0.0
26003,2020,0.012288766653113434,0.012288766653113434,0.0,0.0
26003,2021,0.012918987814612272,0.012918987814612272,0.0,0.0
26003,2022,0.013354873888690793,0.013354873888690793,0.0,0.0
26003,2023,0.013907977010837192,0.013907977010837192,0.0,0.0
26017,2014,0.12099420049710025,0.07784589892294946,0.0,0.04314830157415079
26017,2015,0.12394574240564338,0.0804862147786462,0.0,0.04345952762699717
26017,2016,0.1268110485182766,0.08299634473549314,0.0,0.043814703782783467
26017,2017,0.12940043509691895,0.08536613970309218,0.0,0.04403429539382679
26017,2018,0.13223442094081778,0.08794124500692603,0.0,0.044293175933891746
26017,2019,0.1348862770303303,0.09038118982878332,0.0,0.044505087201546965
26017,2020,0.13001798622054178,0.08774423740281298,0.0,0.04227374881772881
26017,2021,0.13211717418741303,0.09224414180915308,0.0,0.03987303237825996
26017,2022,0.13494359326632704,0.09535645504970403,0.0,0.03958713821662301
26017,2023,0.14105197620955928,0.09930572132090912,0.0,0.041746254888650164
26001,2014,,0.0,,0.0
26001,2015,,0.0,,0.0
26001,2016,,0.0,,0.0
26001,2017,,0.0,,0.0
26001,2018,,0.0,,0.0
26001,2019,,0.0,,0.0
26001,2020,,0.0,,0.0
26001,2021,,0.0,,0.0
26001,2022,,0.0,,0.0
26001,2023,,0.0,,0.0
26015,2014,0.05678199957546169,0.03438760348121418,0.0,0.022394396094247506
26015,2015,0.05810986061780182,0.03555393511803848,0.0,0.02255592549976335
26015,2016,0.05940302395356398,0.036662758509336264,0.0,0.022740265444227716
26015,2017,0.06056382606803773,0.03770959040163969,0.0,0.02285423566639804
26015,2018,0.06183571319812958,0.03884711596606611,0.0,0.022988597232063476
26015,2019,0.06302351709532868,0.039924935815421524,0.0,0.023098581279907156
26015,2020,0.060700584485448225,0.038760089938147425,0.0,0.021940494547300803
26015,2021,0.06144237409779445,0.04074787517243128,0.0,0.020694498925363163
26015,2022,0.06266882369022167,0.04212270666781076,0.0,0.020546117022410902
26015,2023,0.06553397329378578,0.04386725332286772,0.0,0.02166671997091806
26029,2014,0.10772333610155416,0.07165737335389726,0.0,0.0360659627476569
26029,2015,0.11041389600094036,0.07408779167601261,0.0,0.03632610432492775
26029,2016,0.1130213555637112,0.07639837350464065,0.0,0.03662298205907056
26029,2017,0.11538630659507909,0.07857977657294499,0.0,0.0368065300221341
26029,2018,0.11797308644564614,0.08095016839493505,0.0,0.03702291805071109
26029,2019,0.12039619092318014,0.08319614460539398,0.0,0.03720004631778616
26029,2020,0.11610378093650811,0.08076882232999386,0.0,0.035334958606514255
26029,2021,0.11823929171127409,0.08491099724946029,0.0,0.0333282944618138
26029,2022,0.12086521733169413,0.08777589051883057,0.0,0.033089326812863556
26029,2023,0.12630524869969337,0.09141120145473228,0.0,0.03489404724496109
26161,2014,0.10896026164640679,0.07317721549578289,0.0,0.03578304615062391
26161,2015,0.11170032969383614,0.0756591826260037,0.0,0.03604114706783244
26161,2016,0.11435446751671408,0.07801877154868307,0.0,0.036335695968031004
26161,2017,0.11676424595249718,0.08024644184890607,0.0,0.0365178041035911
26161,2018,0.11939960401930028,0.08266710932593652,0.0,0.03673249469336375
26161,2019,0.1218689558467084,0.08496072235497475,0.0,0.03690823349173366
26161,2020,0.11753969325190258,0.08248191693815565,0.0,0.03505777631374692
26161,2021,0.11977880005391832,0.08671194676643343,0.0,0.03306685328748489
26161,2022,0.12246736419376739,0.08963760399237924,0.0,0.03282976020138814
26161,2023,0.1279703429745742,0.09335001932801877,0.0,0.034620323646555436
26149,2014,0.05149501661129568,0.019430182220879895,0.0,0.03206483439041578
26149,2015,0.05238531590436021,0.020089199830113796,0.0,0.03229611607424642
26149,2016,0.05327578173259338,0.020715723296788637,0.0,0.03256005843580475
26149,2017,0.05403046316627092,0.021307219428038253,0.0,0.03272324373823267
26149,2018,0.05486558646886986,0.021949960612656978,0.0,0.03291562585621288
26149,2019,0.0556320696670843,0.02255896600861886,0.0,0.033073103658465434
26149,2020,0.0533157151545411,0.021900787904784412,0.0,0.03141492724975669
26149,2021,0.05265483591505139,0.02302395513390549,0.0,0.029630880781145903
26149,2022,0.0532192063631272,0.02380078235575075,0.0,0.02941842400737645
26149,2023,0.05580944163011624,0.024786511396714627,0.0,0.031022930233401608
26019,2014,0.039988324576765905,0.039988324576765905,0.0,0.0
26019,2015,0.04134461705823992,0.04134461705823992,0.0,0.0
26019,2016,0.042634034905975345,0.042634034905975345,0.0,0.0
26019,2017,0.043851364677432315,0.043851364677432315,0.0,0.0
26019,2018,0.045174159431347116,0.045174159431347116,0.0,0.0
26019,2019,0.046427524179339826,0.046427524179339826,0.0,0.0
26019,2020,0.04507295944359746,0.04507295944359746,0.0,0.0
26019,2021,0.0473844959593907,0.0473844959593907,0.0,0.0
26019,2022,0.04898324674484828,0.04898324674484828,0.0,0.0
26019,2023,0.05101192832831017,0.05101192832831017,0.0,0.0
26025,2014,0.12183044103017576,0.06276113628827236,0.0,0.059069304741903396
26025,2015,0.12438518706610943,0.06488981905199104,0.0,0.059495368014118394
26025,2016,0.12689514122344508,0.06691354297968151,0.0,0.059981598243763576
26025,2017,0.12910634113802766,0.06882412564356669,0.0,0.060282215494460986
26025,2018,0.13153685280879385,0.0709002341755079,0.0,0.06063661863328595
26025,2019,0.13379409487129548,0.07286737324923122,0.0,0.06092672162206426
26025,2020,0.12861345877314206,0.07074140215914436,0.0,0.05787205661399772
26025,2021,0.12895484343037084,0.07436932755583149,0.0,0.054585515874539345
26025,2022,0.13107267689737415,0.07687854535875455,0.0,0.0541941315386196
26025,2023,0.1372124599812563,0.08006253375268532,0.0,0.057149926228570985
26031,2014,,0.0585419734904271,,0.022827687776141383
26031,2015,,0.06052755401514482,,0.02299234248798372
26031,2016,,0.062415231637529364,,0.023180249082079583
26031,2017,,0.06419737399943137,,0.023296424425077553
26031,2018,,0.066133914633143,,0.023433385647752006
26031,2019,,0.06796881135931034,,0.02354549769104915
26031,2020,,0.0659857602140025,,0.02236500404262162
26031,2021,,0.06936979570090927,,0.02109490062441255
26031,2022,,0.07171032952148444,,0.02094364779589381
26031,2023,,0.07468027199185609,,0.022085932415755287
